#,1#,2#,#3,10#,4#,5#,6#,7#
4826,manage-roles,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-roles,1,"Super Admin",66.29.141.137,2023-05-25T09:40:42.000000Z,2023-05-25T09:40:42.000000Z
4825,add-edit-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-admin,1,"Super Admin",66.29.141.137,2023-05-25T09:40:28.000000Z,2023-05-25T09:40:28.000000Z
4824,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-05-25T09:40:21.000000Z,2023-05-25T09:40:21.000000Z
4823,add-edit-admin/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-admin/eyJpdiI6IlF0Y2FFTXdzZG8yWFdwdUVsWElSTUE9PSIsInZhbHVlIjoiUDlNT3Zld1ZCa1c5OGtkMzVTbXR5QT09IiwibWFjIjoiN2JmZjU2MzM3OTI5NDc0MWY1MjBlYzRmY2M0MDA3ZjNmYWUzYzcyMjcwYjQ4MzE4Njg5MTc4ODI0Yzc4YjUwMSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T09:40:21.000000Z,2023-05-25T09:40:21.000000Z
4822,add-edit-admin/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-admin/eyJpdiI6IlF0Y2FFTXdzZG8yWFdwdUVsWElSTUE9PSIsInZhbHVlIjoiUDlNT3Zld1ZCa1c5OGtkMzVTbXR5QT09IiwibWFjIjoiN2JmZjU2MzM3OTI5NDc0MWY1MjBlYzRmY2M0MDA3ZjNmYWUzYzcyMjcwYjQ4MzE4Njg5MTc4ODI0Yzc4YjUwMSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T09:40:18.000000Z,2023-05-25T09:40:18.000000Z
4821,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-05-25T09:39:59.000000Z,2023-05-25T09:39:59.000000Z
4820,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6Ikwxc2JOOWhqTEJsMnJTMjM5bWJVL0E9PSIsInZhbHVlIjoiTDJCVW9IRWo5aXJMUVB6aVdieE5TQT09IiwibWFjIjoiZjAyODRiYWQ0ZDFiMzdhOTg0NGU4ZGQzNGYxYzBlMzdlYWYwMmViMzZiZjJkYTM4YjI5MjUyNTI4MGY4YzAxMiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T09:39:59.000000Z,2023-05-25T09:39:59.000000Z
4819,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6Ikwxc2JOOWhqTEJsMnJTMjM5bWJVL0E9PSIsInZhbHVlIjoiTDJCVW9IRWo5aXJMUVB6aVdieE5TQT09IiwibWFjIjoiZjAyODRiYWQ0ZDFiMzdhOTg0NGU4ZGQzNGYxYzBlMzdlYWYwMmViMzZiZjJkYTM4YjI5MjUyNTI4MGY4YzAxMiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T09:39:56.000000Z,2023-05-25T09:39:56.000000Z
4818,add_link,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add_link,8,Admin,66.29.141.137,2023-05-25T09:39:33.000000Z,2023-05-25T09:39:33.000000Z
4817,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-05-25T09:39:25.000000Z,2023-05-25T09:39:25.000000Z
4816,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6ImNGV2c5N2pYM0M3RVV5RDNCZzFROHc9PSIsInZhbHVlIjoiN2tISUNNbHRoRm1sSmxoeEtCaUJFQT09IiwibWFjIjoiZDNhNDE4ODZiYWQzYjU4NzlmODY0NGFiZmUxMDFhODA1NWU2OTA5ZThlYTJmODMyYTNiNTFiMGRmMzA4NTE4OCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T09:39:25.000000Z,2023-05-25T09:39:25.000000Z
4815,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6ImNGV2c5N2pYM0M3RVV5RDNCZzFROHc9PSIsInZhbHVlIjoiN2tISUNNbHRoRm1sSmxoeEtCaUJFQT09IiwibWFjIjoiZDNhNDE4ODZiYWQzYjU4NzlmODY0NGFiZmUxMDFhODA1NWU2OTA5ZThlYTJmODMyYTNiNTFiMGRmMzA4NTE4OCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T09:39:20.000000Z,2023-05-25T09:39:20.000000Z
4814,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6ImNGV2c5N2pYM0M3RVV5RDNCZzFROHc9PSIsInZhbHVlIjoiN2tISUNNbHRoRm1sSmxoeEtCaUJFQT09IiwibWFjIjoiZDNhNDE4ODZiYWQzYjU4NzlmODY0NGFiZmUxMDFhODA1NWU2OTA5ZThlYTJmODMyYTNiNTFiMGRmMzA4NTE4OCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T09:39:20.000000Z,2023-05-25T09:39:20.000000Z
4813,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6ImNGV2c5N2pYM0M3RVV5RDNCZzFROHc9PSIsInZhbHVlIjoiN2tISUNNbHRoRm1sSmxoeEtCaUJFQT09IiwibWFjIjoiZDNhNDE4ODZiYWQzYjU4NzlmODY0NGFiZmUxMDFhODA1NWU2OTA5ZThlYTJmODMyYTNiNTFiMGRmMzA4NTE4OCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T09:39:12.000000Z,2023-05-25T09:39:12.000000Z
4812,manage-main-menu,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-main-menu,1,"Super Admin",66.29.141.137,2023-05-25T09:39:09.000000Z,2023-05-25T09:39:09.000000Z
4811,add-edit-sub-menu/109,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-sub-menu/eyJpdiI6IlYrNEVIaE5OZXN5NEs0S3hPSDc3VlE9PSIsInZhbHVlIjoidmY5RGE5ZUdHc1VwSklhSktOY0dGUT09IiwibWFjIjoiOTQ3Nzc3MDgyMWU1ZDc1MjY0MDY3MTM0MDRmNWM4NzcwZGQ4OGE0ZTY4YThiN2YyOTYxN2Y5MGIyN2IzZjEyYyIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T09:39:09.000000Z,2023-05-25T09:39:09.000000Z
4810,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-05-25T09:39:06.000000Z,2023-05-25T09:39:06.000000Z
4809,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-05-25T09:39:06.000000Z,2023-05-25T09:39:06.000000Z
4808,add-edit-sub-menu/109,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-sub-menu/eyJpdiI6IlYrNEVIaE5OZXN5NEs0S3hPSDc3VlE9PSIsInZhbHVlIjoidmY5RGE5ZUdHc1VwSklhSktOY0dGUT09IiwibWFjIjoiOTQ3Nzc3MDgyMWU1ZDc1MjY0MDY3MTM0MDRmNWM4NzcwZGQ4OGE0ZTY4YThiN2YyOTYxN2Y5MGIyN2IzZjEyYyIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T09:37:17.000000Z,2023-05-25T09:37:17.000000Z
4807,manage-main-menu,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-main-menu,1,"Super Admin",66.29.141.137,2023-05-25T09:37:00.000000Z,2023-05-25T09:37:00.000000Z
4806,add-edit-sub-menu/110,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-sub-menu/eyJpdiI6ImhrdmtPQkJTTmk0UVYrSEpKbFQwSEE9PSIsInZhbHVlIjoiWFYyTExkODdrRlh0Q0FtbmluaGlJUT09IiwibWFjIjoiNDkxZDdjYTQzNThiMzZjNzY2MzA2MDFkYzliMWI0ZWMzYjZjNjNmOWY5NWFlYWY2YmIxZDlmZDhiMjQ3OTliNSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T09:37:00.000000Z,2023-05-25T09:37:00.000000Z
4805,dropdown,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/dropdown,1,"Super Admin",66.29.141.137,2023-05-25T09:36:31.000000Z,2023-05-25T09:36:31.000000Z
4804,add-edit-sub-menu/110,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-sub-menu/eyJpdiI6ImhrdmtPQkJTTmk0UVYrSEpKbFQwSEE9PSIsInZhbHVlIjoiWFYyTExkODdrRlh0Q0FtbmluaGlJUT09IiwibWFjIjoiNDkxZDdjYTQzNThiMzZjNzY2MzA2MDFkYzliMWI0ZWMzYjZjNjNmOWY5NWFlYWY2YmIxZDlmZDhiMjQ3OTliNSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T09:36:30.000000Z,2023-05-25T09:36:30.000000Z
4803,manage-main-menu,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-main-menu,1,"Super Admin",66.29.141.137,2023-05-25T09:32:16.000000Z,2023-05-25T09:32:16.000000Z
4802,add-edit-sub-menu/108,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-sub-menu/eyJpdiI6IlZCcDd4QWxPR0x2S3NLMUdDeEZOdVE9PSIsInZhbHVlIjoiZVBnVU1naGNBYUQwRXF0ay9hSmRzZz09IiwibWFjIjoiYmE3ODk4ZjM5MTBlNWRhNDM4MjM0NmE4NWQ2NGUwNTU2N2I2MjdmMmM3OWUwY2E3MzNmNzJkNzYyMDg3MmYwMyIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T09:32:16.000000Z,2023-05-25T09:32:16.000000Z
4801,dropdown,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/dropdown,1,"Super Admin",66.29.141.137,2023-05-25T09:32:03.000000Z,2023-05-25T09:32:03.000000Z
4800,add-edit-sub-menu/108,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-sub-menu/eyJpdiI6IlZCcDd4QWxPR0x2S3NLMUdDeEZOdVE9PSIsInZhbHVlIjoiZVBnVU1naGNBYUQwRXF0ay9hSmRzZz09IiwibWFjIjoiYmE3ODk4ZjM5MTBlNWRhNDM4MjM0NmE4NWQ2NGUwNTU2N2I2MjdmMmM3OWUwY2E3MzNmNzJkNzYyMDg3MmYwMyIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T09:32:02.000000Z,2023-05-25T09:32:02.000000Z
4799,manage-main-menu,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-main-menu,1,"Super Admin",66.29.141.137,2023-05-25T09:31:55.000000Z,2023-05-25T09:31:55.000000Z
4798,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,21,Pranoti,66.29.141.137,2023-05-25T09:09:42.000000Z,2023-05-25T09:09:42.000000Z
4797,permissions/10,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/permissions/eyJpdiI6ImQvQTJtN3lWMVVxN3Z5SjdnUkNRQmc9PSIsInZhbHVlIjoiWlRmWTJyNFZCUlJMcDlYSTBrSlFFdz09IiwibWFjIjoiMWIzMTQzMGNiMzdmODQyNzIwMGJkZGFiZTIwZTgyMjFlOGNlNTZkOWVkYjY4ZDZlZTQ1NGY1ZjQzYjU2ZWFhMyIsInRhZyI6IiJ9,21,Pranoti,66.29.141.137,2023-05-25T09:09:13.000000Z,2023-05-25T09:09:13.000000Z
4796,manage-roles,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-roles,21,Pranoti,66.29.141.137,2023-05-25T09:08:49.000000Z,2023-05-25T09:08:49.000000Z
4795,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6InBiVS84ZGdhcXJackFGUi9UL0FMM1E9PSIsInZhbHVlIjoieTFPK1huQlROWGxiUDRSK2cza2U3UT09IiwibWFjIjoiNzllNjkyNjM5NzU1MGFjMjVjMDkzYzQ5YWU1ZGY3OGFhNWRlOTA1MDkwZWMyN2U4MGJiMzNhOTJlZThmNTJiNyIsInRhZyI6IiJ9,21,Pranoti,66.29.141.137,2023-05-25T09:08:41.000000Z,2023-05-25T09:08:41.000000Z
4794,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,21,Pranoti,66.29.141.137,2023-05-25T09:07:54.000000Z,2023-05-25T09:07:54.000000Z
4793,manage-site-setting,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-site-setting,1,"Super Admin",66.29.141.137,2023-05-25T07:35:29.000000Z,2023-05-25T07:35:29.000000Z
4792,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-05-25T07:21:19.000000Z,2023-05-25T07:21:19.000000Z
4791,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6InlzSS9HLzFJb2Y2NkRselFiRHlLTVE9PSIsInZhbHVlIjoiNGVoYWR0ZkJyV3FHYnFWb3g3TEtndz09IiwibWFjIjoiYTk3ZmRmMjE1YThhOTk1MDQ0YWMxMmNjZmVhNWU4MGY3ZGM3OWExNTZlZGViM2M2ZmI5ODZiMmM1OGIyMTk2MSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T07:21:18.000000Z,2023-05-25T07:21:18.000000Z
4790,add-edit-quicklink/105,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-quicklink/eyJpdiI6IktuY3NnejVyTS9sbWhMSVozczFZa3c9PSIsInZhbHVlIjoiMTg5cHhZT1B3L0d0YThXYmpyZGRwUT09IiwibWFjIjoiYzk4MzhjOGU5ZjliZDZiNDc5ODQyNmE3ZmY5M2NjYjk4ZGU1N2NkODcwZDVkNDIzYjE3MDE2MzZlNDAxMzg1MiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T07:18:19.000000Z,2023-05-25T07:18:19.000000Z
4789,manage-quick-links,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-quick-links,1,"Super Admin",66.29.141.137,2023-05-25T07:18:17.000000Z,2023-05-25T07:18:17.000000Z
4788,manage-quick-links,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-quick-links,1,"Super Admin",66.29.141.137,2023-05-25T07:16:59.000000Z,2023-05-25T07:16:59.000000Z
4787,add-edit-quicklink/80,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-quicklink/eyJpdiI6Ijhqb2liL0JtdkJmRHZkbTBkUEowalE9PSIsInZhbHVlIjoibDB3YW5rVy9sZ2tMYTI0ZGpHV0lvdz09IiwibWFjIjoiZjFiNDViZmMxYTVjZTU3MWJhZDNhZTk0NzIwMWY4ZmZhZmRhYWEzOGMyMDE0NzgzOWY3ZDY0MjZmMjQzNjMyYyIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T07:16:59.000000Z,2023-05-25T07:16:59.000000Z
4786,add-edit-quicklink/80,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-quicklink/eyJpdiI6Ijhqb2liL0JtdkJmRHZkbTBkUEowalE9PSIsInZhbHVlIjoibDB3YW5rVy9sZ2tMYTI0ZGpHV0lvdz09IiwibWFjIjoiZjFiNDViZmMxYTVjZTU3MWJhZDNhZTk0NzIwMWY4ZmZhZmRhYWEzOGMyMDE0NzgzOWY3ZDY0MjZmMjQzNjMyYyIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T07:16:52.000000Z,2023-05-25T07:16:52.000000Z
4785,manage-quick-links,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-quick-links,1,"Super Admin",66.29.141.137,2023-05-25T07:16:50.000000Z,2023-05-25T07:16:50.000000Z
4784,manage-quick-links,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-quick-links,1,"Super Admin",66.29.141.137,2023-05-25T07:16:45.000000Z,2023-05-25T07:16:45.000000Z
4783,add-edit-quicklink/82,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-quicklink/eyJpdiI6IjlyTTNMSzlGcGpHQWllRjRrMUFrVnc9PSIsInZhbHVlIjoieUJ1S3kxRHd6QkJld0REU0xGTmwxUT09IiwibWFjIjoiMTE1OWU5MzkxZTRjNzM0YzNkNjE3YjgxOWFlMDMzZmRkYWE0NmI0MWRlOGQ3M2VjYzZjYTYyMmZlODU2MDRhMSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T07:16:45.000000Z,2023-05-25T07:16:45.000000Z
4782,add-edit-quicklink/82,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-quicklink/eyJpdiI6IjlyTTNMSzlGcGpHQWllRjRrMUFrVnc9PSIsInZhbHVlIjoieUJ1S3kxRHd6QkJld0REU0xGTmwxUT09IiwibWFjIjoiMTE1OWU5MzkxZTRjNzM0YzNkNjE3YjgxOWFlMDMzZmRkYWE0NmI0MWRlOGQ3M2VjYzZjYTYyMmZlODU2MDRhMSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T07:16:38.000000Z,2023-05-25T07:16:38.000000Z
4781,manage-quick-links,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-quick-links,1,"Super Admin",66.29.141.137,2023-05-25T07:16:35.000000Z,2023-05-25T07:16:35.000000Z
4780,manage-quick-links,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-quick-links,1,"Super Admin",66.29.141.137,2023-05-25T07:16:28.000000Z,2023-05-25T07:16:28.000000Z
4779,add-edit-quicklink/83,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-quicklink/eyJpdiI6IldPNjZHdDJFRXNHNFoxR1EzeHhCQUE9PSIsInZhbHVlIjoiZ1JBMnpvU1hmK2p6QUJ4aDZacTExdz09IiwibWFjIjoiYjMxNWFjYzViNDY4ZjAzMDMxY2MxZGExNGY3Y2MzNzJkODI0YjlmODIzNTg1YTU1YzhiYWRlYTNkMzRlNTk3NiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T07:16:28.000000Z,2023-05-25T07:16:28.000000Z
4778,add-edit-quicklink/83,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-quicklink/eyJpdiI6IldPNjZHdDJFRXNHNFoxR1EzeHhCQUE9PSIsInZhbHVlIjoiZ1JBMnpvU1hmK2p6QUJ4aDZacTExdz09IiwibWFjIjoiYjMxNWFjYzViNDY4ZjAzMDMxY2MxZGExNGY3Y2MzNzJkODI0YjlmODIzNTg1YTU1YzhiYWRlYTNkMzRlNTk3NiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T07:16:14.000000Z,2023-05-25T07:16:14.000000Z
4777,manage-quick-links,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-quick-links,1,"Super Admin",66.29.141.137,2023-05-25T07:16:12.000000Z,2023-05-25T07:16:12.000000Z
4776,manage-quick-links,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-quick-links,1,"Super Admin",66.29.141.137,2023-05-25T07:16:04.000000Z,2023-05-25T07:16:04.000000Z
4775,add-edit-quicklink/84,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-quicklink/eyJpdiI6ImtYOFJnVjRrUlU0OUxqWFV4a3J0bXc9PSIsInZhbHVlIjoiajV6REZSTjJUb1VqekdVOWNKM3BoZz09IiwibWFjIjoiYzZiODc2ZjU1ZjU1YWNkYjY2ZjQxZTE4NzMyOGY2YWUwZGUwYzU3YmE2Njc5ZTMwYTM3YTdmYzkxNDhkNWY2ZSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T07:16:03.000000Z,2023-05-25T07:16:03.000000Z
4774,add-edit-quicklink/84,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-quicklink/eyJpdiI6ImtYOFJnVjRrUlU0OUxqWFV4a3J0bXc9PSIsInZhbHVlIjoiajV6REZSTjJUb1VqekdVOWNKM3BoZz09IiwibWFjIjoiYzZiODc2ZjU1ZjU1YWNkYjY2ZjQxZTE4NzMyOGY2YWUwZGUwYzU3YmE2Njc5ZTMwYTM3YTdmYzkxNDhkNWY2ZSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T07:15:58.000000Z,2023-05-25T07:15:58.000000Z
4773,manage-quick-links,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-quick-links,1,"Super Admin",66.29.141.137,2023-05-25T07:15:56.000000Z,2023-05-25T07:15:56.000000Z
4772,assign-role/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/assign-role/eyJpdiI6InlzSS9HLzFJb2Y2NkRselFiRHlLTVE9PSIsInZhbHVlIjoiNGVoYWR0ZkJyV3FHYnFWb3g3TEtndz09IiwibWFjIjoiYTk3ZmRmMjE1YThhOTk1MDQ0YWMxMmNjZmVhNWU4MGY3ZGM3OWExNTZlZGViM2M2ZmI5ODZiMmM1OGIyMTk2MSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T07:15:24.000000Z,2023-05-25T07:15:24.000000Z
4771,manage-admin,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-05-25T07:13:06.000000Z,2023-05-25T07:13:06.000000Z
4770,1/21,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/change-status/1/eyJpdiI6IlBJUWJvT1YvYVBxMVo2QzJORElROHc9PSIsInZhbHVlIjoiYU5scnlDMC9oNzRLdnpXQVoxQWRtZz09IiwibWFjIjoiZjZmYTkxYzZiNWQ5MzcwOWYxZDUyY2EzYzE3OWNiN2NkNDZkNmI1MTQxMTU1Nzc2OWZmMWFjMDk5YjdmNzFjMSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T07:13:06.000000Z,2023-05-25T07:13:06.000000Z
4769,manage-quick-links,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-quick-links,1,"Super Admin",66.29.141.137,2023-05-25T07:10:50.000000Z,2023-05-25T07:10:50.000000Z
4768,add-edit-quicklink/86,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-quicklink/eyJpdiI6IlBjN3VvY2I5c2xWUFZiSU1sa0pBUHc9PSIsInZhbHVlIjoiQ3BMcnkzaVR0MEtybkw4T29ZUUVaQT09IiwibWFjIjoiNTEzOGZkMjY4ZDYzZGZlOWVmNzhlNTVhNzhiN2FkMzg0N2VjNzk3OWQ5NWYwODU3ZjY0YWY4Yjg1Zjc3NjY0OSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T07:10:50.000000Z,2023-05-25T07:10:50.000000Z
4767,add-edit-quicklink/86,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-quicklink/eyJpdiI6IlBjN3VvY2I5c2xWUFZiSU1sa0pBUHc9PSIsInZhbHVlIjoiQ3BMcnkzaVR0MEtybkw4T29ZUUVaQT09IiwibWFjIjoiNTEzOGZkMjY4ZDYzZGZlOWVmNzhlNTVhNzhiN2FkMzg0N2VjNzk3OWQ5NWYwODU3ZjY0YWY4Yjg1Zjc3NjY0OSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T07:10:38.000000Z,2023-05-25T07:10:38.000000Z
4766,manage-quick-links,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-quick-links,1,"Super Admin",66.29.141.137,2023-05-25T07:10:34.000000Z,2023-05-25T07:10:34.000000Z
4765,manage-quick-links,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-quick-links,1,"Super Admin",66.29.141.137,2023-05-25T07:10:31.000000Z,2023-05-25T07:10:31.000000Z
4764,add-edit-quicklink/104,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-quicklink/eyJpdiI6InVpTEpDNUZQNXhLdnhiNDROZndiVnc9PSIsInZhbHVlIjoieVhVczIzbHY5ZjJYL1U4OVlQVWtyZz09IiwibWFjIjoiZmRhZGNkYjZhOTFjZTc2ZjFiZmE0NGZjNTNkZjY3ZjlmMDE3ZDllYWFhOTU3Yzk0ZGI2ZGYxOTBlNzY1NGU1NCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T07:10:30.000000Z,2023-05-25T07:10:30.000000Z
4763,add-edit-quicklink/104,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-quicklink/eyJpdiI6InVpTEpDNUZQNXhLdnhiNDROZndiVnc9PSIsInZhbHVlIjoieVhVczIzbHY5ZjJYL1U4OVlQVWtyZz09IiwibWFjIjoiZmRhZGNkYjZhOTFjZTc2ZjFiZmE0NGZjNTNkZjY3ZjlmMDE3ZDllYWFhOTU3Yzk0ZGI2ZGYxOTBlNzY1NGU1NCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T07:10:21.000000Z,2023-05-25T07:10:21.000000Z
4762,manage-quick-links,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-quick-links,1,"Super Admin",66.29.141.137,2023-05-25T07:10:19.000000Z,2023-05-25T07:10:19.000000Z
4761,manage-quick-links,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/manage-quick-links,1,"Super Admin",66.29.141.137,2023-05-25T07:10:14.000000Z,2023-05-25T07:10:14.000000Z
4760,add-edit-quicklink/105,"25-05-2023 ",https://iim.staggings.in/iim-kashipur/public/Accounts/add-edit-quicklink/eyJpdiI6ImxjdFZVZWhEN08rSHV4RHNBRTBYaXc9PSIsInZhbHVlIjoiQkVKRFhUZWxvd1V1RU50c0NPRGo4dz09IiwibWFjIjoiNGJjYmVlNGZiNDAyYzNjYjBjNWU3NzgxZDY1NDBjMGIxNDlmNTA2NDc5OGFmYzZjNjY4ZmE3YWNlNWQzOTkwZiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-05-25T07:10:14.000000Z,2023-05-25T07:10:14.000000Z
