#,1#,2#,#3,10#,4#,5#,6#,7#
27601,view-industry/18,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/view-industry/eyJpdiI6IkhYS2xBUEpCemdMZjlxdmc5ZlAxbGc9PSIsInZhbHVlIjoiUmxsc244dG1BTXlvUlBGUW5qbWtaUT09IiwibWFjIjoiNWZjZWRkZjQ0M2VjNDdmMzc4NjFkNjdhYTZiYTY4ZjE5NTdkODQ5YWM3M2Y0MDMyMTQ2YThiMThlNDZkMjhkNyIsInRhZyI6IiJ9,54,Approver,66.29.141.137,2023-08-11T10:15:18.000000Z,2023-08-11T10:15:18.000000Z
27600,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,54,Approver,66.29.141.137,2023-08-11T10:15:16.000000Z,2023-08-11T10:15:16.000000Z
27599,add-industry/18,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry/eyJpdiI6ImlkM0xKcnVrc3BXaXQ1aUplKyttL1E9PSIsInZhbHVlIjoib0dlakgva1RRY2RnVkZnaWJnTDJyUT09IiwibWFjIjoiZmY3YzkxMTc4OWUyYWYxM2E3NWNlMGQ4ZWZhYzM3NjE2NmIwNGQxNTc1ZTUzYTQzNWEyMmZhNmIyNTY2YWRkMyIsInRhZyI6IiJ9,54,Approver,66.29.141.137,2023-08-11T10:15:10.000000Z,2023-08-11T10:15:10.000000Z
27598,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,54,Approver,66.29.141.137,2023-08-11T10:15:05.000000Z,2023-08-11T10:15:05.000000Z
27597,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,54,Approver,66.29.141.137,2023-08-11T10:15:04.000000Z,2023-08-11T10:15:04.000000Z
27596,add-industry/18,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry/eyJpdiI6Ijh4YlJ6a1NyejhhTzZQYVhFdGppanc9PSIsInZhbHVlIjoidUZTMng4Uk10S29zMzhReGNxMU04dz09IiwibWFjIjoiZDYwODZkYzAzMzM0MWU3YzA4NmZkYmU4MDA4ODNmZTQ1NjA2MDdlYjg1ZTA3MTQ4NTViM2M3ZDA2MDY2MTU1NiIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T10:14:21.000000Z,2023-08-11T10:14:21.000000Z
27595,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,54,Approver,66.29.141.137,2023-08-11T10:13:48.000000Z,2023-08-11T10:13:48.000000Z
27594,view-industry/18,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/view-industry/eyJpdiI6IjJRdENBM2ViM2VTUGtDY0w3YjdjaHc9PSIsInZhbHVlIjoibnJjb0pQc0tNelI3djhIVXBtVVpoUT09IiwibWFjIjoiYzg2NDcxYjNlNDM2MWY4YmJjNDQ2Y2E1MzNlOGQ2NDdmMjMzZjNjNjFkNDlkNzA0MTRjYzBjMDkzYTQyNDIxNyIsInRhZyI6IiJ9,54,Approver,66.29.141.137,2023-08-11T10:13:32.000000Z,2023-08-11T10:13:32.000000Z
27593,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,54,Approver,66.29.141.137,2023-08-11T10:13:25.000000Z,2023-08-11T10:13:25.000000Z
27592,add-industry/18,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry/eyJpdiI6InNIdlJQa3NpQ1FtNU1IN0kxanBTaGc9PSIsInZhbHVlIjoiN0N0bXhXdDhrVTRRWnlPcjBQM0dNdz09IiwibWFjIjoiZGFhMjBhOTcxZTUwMGVhNjM2NzQ0NDdiYTM4NDdiNGI2MjBiZDVhOTlmOTQ1NjAzYjlkODNiZTAwOWI2NjM2NiIsInRhZyI6IiJ9,54,Approver,66.29.141.137,2023-08-11T10:13:19.000000Z,2023-08-11T10:13:19.000000Z
27591,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,54,Approver,66.29.141.137,2023-08-11T10:13:07.000000Z,2023-08-11T10:13:07.000000Z
27590,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/status-change/1/eyJpdiI6InJjbC9qNnErZmVFUlVpdnNTcVl4MGc9PSIsInZhbHVlIjoiaU55am5MMCszbkNmaWZBa1VOTThFdz09IiwibWFjIjoiMWFhYjZmZjhkZGNiZDIxZWVmZTRkMTdmZDg0OTQzOWJhOTczMjAzYzYyNjJlYzAxMjdkNDNmMDRkMGY5OGMyMSIsInRhZyI6IiJ9/industry,54,Approver,66.29.141.137,2023-08-11T10:13:06.000000Z,2023-08-11T10:13:06.000000Z
27589,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,54,Approver,66.29.141.137,2023-08-11T10:13:00.000000Z,2023-08-11T10:13:00.000000Z
27588,manage-roles,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/manage-roles,1,"Super Admin",66.29.141.137,2023-08-11T10:12:42.000000Z,2023-08-11T10:12:42.000000Z
27587,permissions/20,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/permissions/eyJpdiI6InFSOEkvSjZXVXRsNnJRbVU4UVB0ZHc9PSIsInZhbHVlIjoiM09UNlV3NDBLUmRWUnhETklEa1E5UT09IiwibWFjIjoiMzc3ZTYzNjhhNGFkM2IyYWExNDcxM2M5NTI1ZmYzMWFmNmY4NWE2MThmNGUzYmVhNjAxZjFiMjRiMmJlODZkZiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T10:12:41.000000Z,2023-08-11T10:12:41.000000Z
27586,permissions/20,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/permissions/eyJpdiI6InFSOEkvSjZXVXRsNnJRbVU4UVB0ZHc9PSIsInZhbHVlIjoiM09UNlV3NDBLUmRWUnhETklEa1E5UT09IiwibWFjIjoiMzc3ZTYzNjhhNGFkM2IyYWExNDcxM2M5NTI1ZmYzMWFmNmY4NWE2MThmNGUzYmVhNjAxZjFiMjRiMmJlODZkZiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T10:11:00.000000Z,2023-08-11T10:11:00.000000Z
27585,manage-roles,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/manage-roles,1,"Super Admin",66.29.141.137,2023-08-11T10:10:56.000000Z,2023-08-11T10:10:56.000000Z
27584,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T10:09:34.000000Z,2023-08-11T10:09:34.000000Z
27583,delete-admin/52,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/delete-admin/eyJpdiI6IjVqckxiYnFqRlZPOWE5VkRIVTI3alE9PSIsInZhbHVlIjoieGZqbE96Z3JReWZnNkF2OXdIekdsZz09IiwibWFjIjoiODM3NmU3YjhmN2ExMzgzOTE1NjMyMTRkNGIxNTk5N2IxODZlZjQ1NmFkNjlmODkxYWRiMTVjMDNjM2NhYjA1NiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T10:09:34.000000Z,2023-08-11T10:09:34.000000Z
27582,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T10:08:34.000000Z,2023-08-11T10:08:34.000000Z
27581,assign-role/54,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/assign-role/eyJpdiI6IncvbUpOWGdCd1k5MitTVms2YVo0eXc9PSIsInZhbHVlIjoieTlDbXBZQkNhdk5UY2FrMjJ1cHhUdz09IiwibWFjIjoiODMzNGNiODc3NmRmNzgwNDFjZmYzYTY3MjExMzU0OWEwZGE4Y2NhZGExNjUwYjc5ZDE2OTQzYWY1ZjIwZGRhMSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T10:08:34.000000Z,2023-08-11T10:08:34.000000Z
27580,assign-role/54,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/assign-role/eyJpdiI6IncvbUpOWGdCd1k5MitTVms2YVo0eXc9PSIsInZhbHVlIjoieTlDbXBZQkNhdk5UY2FrMjJ1cHhUdz09IiwibWFjIjoiODMzNGNiODc3NmRmNzgwNDFjZmYzYTY3MjExMzU0OWEwZGE4Y2NhZGExNjUwYjc5ZDE2OTQzYWY1ZjIwZGRhMSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T10:08:30.000000Z,2023-08-11T10:08:30.000000Z
27579,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T10:06:48.000000Z,2023-08-11T10:06:48.000000Z
27578,1/54,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/change-status/1/eyJpdiI6IjNOZ2NKak5TOENOZVBjWDRBZ1dzZnc9PSIsInZhbHVlIjoiTXA0dy9hdTZ2N0tZTktSQ1BMZnJadz09IiwibWFjIjoiNzFiYWFkMmEwYWFkOTNiYzViY2JlMTZlYTRkZTY4MjI1ZjNhZGU1YzUzMmQyZTMwODE0YzA3MjVlOTc1YjM2OCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T10:06:48.000000Z,2023-08-11T10:06:48.000000Z
27577,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T10:06:43.000000Z,2023-08-11T10:06:43.000000Z
27576,add-edit-admin,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/add-edit-admin,1,"Super Admin",66.29.141.137,2023-08-11T10:06:43.000000Z,2023-08-11T10:06:43.000000Z
27575,add-edit-admin,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/add-edit-admin,1,"Super Admin",66.29.141.137,2023-08-11T10:06:19.000000Z,2023-08-11T10:06:19.000000Z
27574,add-edit-admin,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/add-edit-admin,1,"Super Admin",66.29.141.137,2023-08-11T10:06:18.000000Z,2023-08-11T10:06:18.000000Z
27573,add-edit-admin,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/add-edit-admin,1,"Super Admin",66.29.141.137,2023-08-11T10:05:20.000000Z,2023-08-11T10:05:20.000000Z
27572,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T10:05:16.000000Z,2023-08-11T10:05:16.000000Z
27571,delete-admin/50,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/delete-admin/eyJpdiI6Ik9CcGcrdHg3cEo4TkIzbElWMzMrMkE9PSIsInZhbHVlIjoiUUxYTmJua1loQkhSOW5uaGw2cEhUdz09IiwibWFjIjoiMTc3MGQ5NDg0YTZiNzk4MTIyMGZjY2E0NzNmNmY2Njk2MTJlYjFiMDQxNWZiNTgzODg0MTc4ODYyNmIxYTdiMSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T10:05:15.000000Z,2023-08-11T10:05:15.000000Z
27570,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T10:02:37.000000Z,2023-08-11T10:02:37.000000Z
27569,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T10:02:13.000000Z,2023-08-11T10:02:13.000000Z
27568,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T09:40:28.000000Z,2023-08-11T09:40:28.000000Z
27567,pages-list,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/pages-list,49,Testcreator,66.29.141.137,2023-08-11T09:40:22.000000Z,2023-08-11T09:40:22.000000Z
27566,config.js,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/view-content/config.js,49,Testcreator,66.29.141.137,2023-08-11T09:40:19.000000Z,2023-08-11T09:40:19.000000Z
27565,view-content/186,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/view-content/eyJpdiI6IlVvdE14L0ZQL0NXVnRqK3U2ODJpU0E9PSIsInZhbHVlIjoiRUlYTlhOczJicmVxU2x5QllORXFEQT09IiwibWFjIjoiNTI0MjQ4MjdkNWYxZTJjNDAyY2NkNjZkNjdhODEwOGVlYWJiNDczZTEwZjZlNDY0ZDhjNGM4NjE4NmVhNjcxNiIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T09:40:19.000000Z,2023-08-11T09:40:19.000000Z
27564,pages-list,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/pages-list,49,Testcreator,66.29.141.137,2023-08-11T09:40:06.000000Z,2023-08-11T09:40:06.000000Z
27563,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T09:39:59.000000Z,2023-08-11T09:39:59.000000Z
27562,view-industry/18,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/view-industry/eyJpdiI6Ii9oZkIxaldEM01KeVR2WWZFSE9DK1E9PSIsInZhbHVlIjoiaU1NbnB0SU01M2Rzazk1TE95QWlDUT09IiwibWFjIjoiMDMxZGJiOWFhODdhYmNkZjhkZDA3YWI2MjkyYjYzYTMxY2Y1ZWYyMzAyYjU2ZWVkYzE2YmM0NDVlZWMwYmRlNCIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T09:39:59.000000Z,2023-08-11T09:39:59.000000Z
27561,industry,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T09:39:44.000000Z,2023-08-11T09:39:44.000000Z
27560,industry,"11-08-2023 ",https://dev.iim.staggings.in/public/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T09:39:30.000000Z,2023-08-11T09:39:30.000000Z
27559,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T09:36:30.000000Z,2023-08-11T09:36:30.000000Z
27558,view-industry/18,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/view-industry/eyJpdiI6IlFaVDg0ZllFR2RhVklVazJaR2haZGc9PSIsInZhbHVlIjoiWDdTU3NaVmhMK1NaVUprdFFCRmg0QT09IiwibWFjIjoiYWY4YjUyMDdlZGE0OTg0ODQyY2JjNTFiNTBlNGFmM2Y2MDhlMTdmMDdhYjg4ZDljYjQ2OGQ3NzI0Nzg2OWU3MiIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T09:36:29.000000Z,2023-08-11T09:36:29.000000Z
27557,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T09:36:27.000000Z,2023-08-11T09:36:27.000000Z
27556,add-industry/18,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry/eyJpdiI6IlFxWkJ2VXZiZ1p6TXl4cVV4R3F0YXc9PSIsInZhbHVlIjoiWXFtZ2IzWldVRmtjTUxDTloyWitxZz09IiwibWFjIjoiOTBmODE1ZmQxZTVkN2YzOGQ5MGIxMDM0OGNlMWZmNWZlMzUwOGM1YWNkOGM2YTRhOTZkMzk0MTFmMjczODM3NiIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T09:36:23.000000Z,2023-08-11T09:36:23.000000Z
27555,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T09:36:12.000000Z,2023-08-11T09:36:12.000000Z
27554,add-industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry,49,Testcreator,66.29.141.137,2023-08-11T09:30:27.000000Z,2023-08-11T09:30:27.000000Z
27553,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T09:28:02.000000Z,2023-08-11T09:28:02.000000Z
27552,add-industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry,49,Testcreator,66.29.141.137,2023-08-11T09:28:02.000000Z,2023-08-11T09:28:02.000000Z
27551,add-industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry,49,Testcreator,66.29.141.137,2023-08-11T09:27:45.000000Z,2023-08-11T09:27:45.000000Z
27550,add-industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry,49,Testcreator,66.29.141.137,2023-08-11T09:27:45.000000Z,2023-08-11T09:27:45.000000Z
27549,add-industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry,49,Testcreator,66.29.141.137,2023-08-11T09:26:50.000000Z,2023-08-11T09:26:50.000000Z
27548,add-industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry,49,Testcreator,66.29.141.137,2023-08-11T09:26:49.000000Z,2023-08-11T09:26:49.000000Z
27547,add-industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry,49,Testcreator,66.29.141.137,2023-08-11T09:26:47.000000Z,2023-08-11T09:26:47.000000Z
27546,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T09:26:40.000000Z,2023-08-11T09:26:40.000000Z
27545,add-industry/16,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry/eyJpdiI6Ik15dzRFeVB2dUZJS3NWTXptOUVmdHc9PSIsInZhbHVlIjoieGM5d1BLNjFzWno1N0JYWmFXdGhQdz09IiwibWFjIjoiMGQ0ZmU3NDUyZWI3M2Y4YjJhMjE2YTU4ZmU2Y2NlMDc3OTc2YzJiMWMxYWZkNmQ0NzNkY2E1MTRhNWYzMmY1MSIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T09:26:37.000000Z,2023-08-11T09:26:37.000000Z
27544,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T09:26:29.000000Z,2023-08-11T09:26:29.000000Z
27543,delete-industry/17,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/delete-industry/eyJpdiI6Ik1SMDRXUktFcnI0UC9qSWk1cmthU1E9PSIsInZhbHVlIjoiQm8zREhITHdUSHA4WGk0U0FlTHNHdz09IiwibWFjIjoiYTVjMTg4NGVlYWUyZDM3ODVhY2Q3YTM4MTE5MTFkMmIzYjA0MDAwYTUzNjM0NDA4ZDE0ZGIzMGEwNTJlNzRkYiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T09:26:28.000000Z,2023-08-11T09:26:28.000000Z
27542,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T09:26:23.000000Z,2023-08-11T09:26:23.000000Z
27541,delete-industry/16,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/delete-industry/eyJpdiI6IlBrcUVTaGptRHZWS0IxVExybWIzN0E9PSIsInZhbHVlIjoiTkxGNjczcGVvV1FidGIvakxiNHdPdz09IiwibWFjIjoiZTBlZmYyOTU1MGY2ZDAxMmI2ZDQ4ZDgzNDI5M2QzYjdiMWIyNTE1OGE3NjhjMTdlYTc3ZWI1NzNkMGQyMTJhNCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T09:26:23.000000Z,2023-08-11T09:26:23.000000Z
27540,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T09:26:14.000000Z,2023-08-11T09:26:14.000000Z
27539,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,1,"Super Admin",66.29.141.137,2023-08-11T09:25:29.000000Z,2023-08-11T09:25:29.000000Z
27538,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,53,Monu,66.29.141.137,2023-08-11T09:25:18.000000Z,2023-08-11T09:25:18.000000Z
27537,delete-industry/17,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/delete-industry/eyJpdiI6ImEwYW1rRnFVMDF3ZVE0UXAvdjQ3anc9PSIsInZhbHVlIjoiMXdaWStTV1pKSlN2Y0tUeVJuOFZiQT09IiwibWFjIjoiOTdhNmMwOWZjNjExODcwYWU3ZGE5ODk0NjE2NDdlMGU5NjliOGM0Nzk3ZGZmMTAxNWRlZGJiMTY4OTE3ZGNmNiIsInRhZyI6IiJ9,53,Monu,66.29.141.137,2023-08-11T09:25:17.000000Z,2023-08-11T09:25:17.000000Z
27536,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,53,Monu,66.29.141.137,2023-08-11T09:25:09.000000Z,2023-08-11T09:25:09.000000Z
27535,add-industry/16,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry/eyJpdiI6Ik15dzRFeVB2dUZJS3NWTXptOUVmdHc9PSIsInZhbHVlIjoieGM5d1BLNjFzWno1N0JYWmFXdGhQdz09IiwibWFjIjoiMGQ0ZmU3NDUyZWI3M2Y4YjJhMjE2YTU4ZmU2Y2NlMDc3OTc2YzJiMWMxYWZkNmQ0NzNkY2E1MTRhNWYzMmY1MSIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T09:24:49.000000Z,2023-08-11T09:24:49.000000Z
27534,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T09:22:03.000000Z,2023-08-11T09:22:03.000000Z
27533,add-industry/17,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry/eyJpdiI6Ik9LeHRiVGI4TnRJaVJ4M1dWKzF2eVE9PSIsInZhbHVlIjoiQUlMazh0blAvWkF5bThlMUZtaHJTQT09IiwibWFjIjoiOWRmOWYxZDJlYWQzMWMxYjY2Zjc4NmYwZDg4OTI0ODg0Y2ZhMWU5ZTBmNzM5ZjI2Mjc4NzJlZTU3YTEyNzA4NyIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T09:22:03.000000Z,2023-08-11T09:22:03.000000Z
27532,add-industry/17,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry/eyJpdiI6Ik9LeHRiVGI4TnRJaVJ4M1dWKzF2eVE9PSIsInZhbHVlIjoiQUlMazh0blAvWkF5bThlMUZtaHJTQT09IiwibWFjIjoiOWRmOWYxZDJlYWQzMWMxYjY2Zjc4NmYwZDg4OTI0ODg0Y2ZhMWU5ZTBmNzM5ZjI2Mjc4NzJlZTU3YTEyNzA4NyIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T09:21:44.000000Z,2023-08-11T09:21:44.000000Z
27531,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T09:21:36.000000Z,2023-08-11T09:21:36.000000Z
27530,add-industry/17,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry/eyJpdiI6IkdCSmhXOHV3bnM0SXM4YnhLRTFORVE9PSIsInZhbHVlIjoib3NwUWM4YXM4WHp2aDRLc2EzUE50dz09IiwibWFjIjoiOWM4OTQ2YjQ0ODllMmIyZTYwZTY3ZjMxYmNkMTM4ODEwNWRlZTUxNGNlN2I4MTI0YmJkYTE3OTQxMmRlODQ5ZCIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T09:21:36.000000Z,2023-08-11T09:21:36.000000Z
27529,add-industry/17,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry/eyJpdiI6IkdCSmhXOHV3bnM0SXM4YnhLRTFORVE9PSIsInZhbHVlIjoib3NwUWM4YXM4WHp2aDRLc2EzUE50dz09IiwibWFjIjoiOWM4OTQ2YjQ0ODllMmIyZTYwZTY3ZjMxYmNkMTM4ODEwNWRlZTUxNGNlN2I4MTI0YmJkYTE3OTQxMmRlODQ5ZCIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T09:21:06.000000Z,2023-08-11T09:21:06.000000Z
27528,add-industry/17,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry/eyJpdiI6IkdCSmhXOHV3bnM0SXM4YnhLRTFORVE9PSIsInZhbHVlIjoib3NwUWM4YXM4WHp2aDRLc2EzUE50dz09IiwibWFjIjoiOWM4OTQ2YjQ0ODllMmIyZTYwZTY3ZjMxYmNkMTM4ODEwNWRlZTUxNGNlN2I4MTI0YmJkYTE3OTQxMmRlODQ5ZCIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T09:21:06.000000Z,2023-08-11T09:21:06.000000Z
27527,add-industry/17,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry/eyJpdiI6IkdCSmhXOHV3bnM0SXM4YnhLRTFORVE9PSIsInZhbHVlIjoib3NwUWM4YXM4WHp2aDRLc2EzUE50dz09IiwibWFjIjoiOWM4OTQ2YjQ0ODllMmIyZTYwZTY3ZjMxYmNkMTM4ODEwNWRlZTUxNGNlN2I4MTI0YmJkYTE3OTQxMmRlODQ5ZCIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T09:20:43.000000Z,2023-08-11T09:20:43.000000Z
27526,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T09:20:33.000000Z,2023-08-11T09:20:33.000000Z
27525,add-industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry,49,Testcreator,66.29.141.137,2023-08-11T09:20:33.000000Z,2023-08-11T09:20:33.000000Z
27524,add-industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry,49,Testcreator,66.29.141.137,2023-08-11T09:18:18.000000Z,2023-08-11T09:18:18.000000Z
27523,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T09:16:27.000000Z,2023-08-11T09:16:27.000000Z
27522,add-industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry,49,Testcreator,66.29.141.137,2023-08-11T09:14:45.000000Z,2023-08-11T09:14:45.000000Z
27521,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T09:14:40.000000Z,2023-08-11T09:14:40.000000Z
27520,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T09:13:46.000000Z,2023-08-11T09:13:46.000000Z
27519,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T09:13:46.000000Z,2023-08-11T09:13:46.000000Z
27518,add-edit-admin,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-edit-admin,1,"Super Admin",66.29.141.137,2023-08-11T09:12:00.000000Z,2023-08-11T09:12:00.000000Z
27517,pages-list,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/pages-list,49,Testcreator,66.29.141.137,2023-08-11T09:11:42.000000Z,2023-08-11T09:11:42.000000Z
27516,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T09:09:31.000000Z,2023-08-11T09:09:31.000000Z
27515,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T09:07:01.000000Z,2023-08-11T09:07:01.000000Z
